"","id","t0","L1","L2","L3","A","Y"
"12347",1764,5,"3",-1.38843505073491,7,1,NA
"12348",1764,6,"3",-1.60123994341879,7,1,-5.46725441481966
"12349",1765,0,"3",0.530207413538775,8,1,NA
"12350",1765,1,"3",-1.57149663976939,8,1,NA
"12351",1765,2,"3",-1.69204170014337,8,1,NA
"12352",1765,3,"2",-1.73217889018766,8,1,NA
"12353",1765,4,"3",-1.54797565963517,8,1,NA
"12354",1765,5,"1",-1.61310391363367,8,1,NA
"12355",1765,6,"2",-1.54449377863727,8,1,-4.49399956937851
"12356",1766,0,"1",0.345644460589383,9,1,NA
"12357",1766,1,"3",-1.44962757995729,9,1,NA
"12358",1766,2,"2",-1.38111517996221,9,1,NA
"12359",1766,3,"3",-1.66638657793122,9,1,NA
"12360",1766,4,"2",-1.52167985040541,9,0,NA
"12361",1766,5,"2",0.481925362471759,9,1,NA
"12362",1766,6,"3",-1.55244840435324,9,1,-5.32982325648036
"12363",1767,0,"1",0.322118201458544,5,1,NA
"12364",1767,1,"2",-1.35634295439531,5,1,NA
"12365",1767,2,"3",-1.56735177202878,5,1,NA
"12366",1767,3,"3",-1.57511846116518,5,1,NA
"12367",1767,4,"2",-1.60787553038873,5,1,NA
"12368",1767,5,"2",-1.34359928676721,5,1,NA
"12369",1767,6,"2",-1.4835980724022,5,1,-4.55736025433741
"12370",1768,0,"1",0.319557757994528,10,1,NA
"12371",1768,1,"1",-1.39509476427778,10,1,NA
"12372",1768,2,"3",-1.52197375531501,10,1,NA
"12373",1768,3,"2",-1.4466647622038,10,1,NA
"12374",1768,4,"2",-1.56614689816412,10,1,NA
"12375",1768,5,"2",-1.43731267733196,10,1,NA
"12376",1768,6,"3",-1.47807007100079,10,1,-5.38904664105913
"12377",1769,0,"2",0.536913274307004,5,0,NA
"12378",1769,1,"3",0.578108051408678,5,1,NA
"12379",1769,2,"3",-1.43654929670127,5,1,NA
"12380",1769,3,"1",-1.42010519965998,5,1,NA
"12381",1769,4,"3",-1.36979115642442,5,1,NA
"12382",1769,5,"3",-1.43651687076645,5,1,NA
"12383",1769,6,"3",-1.42233312876001,5,0,-3.17224153667295
"12384",1770,0,"3",0.534379489273702,5,1,NA
"12385",1770,1,"3",-1.85154681441639,5,1,NA
"12386",1770,2,"3",-1.25343485110102,5,1,NA
"12387",1770,3,"2",-1.55897001836099,5,1,NA
"12388",1770,4,"2",-1.41141297027092,5,1,NA
"12389",1770,5,"2",-1.43166383366616,5,1,NA
"12390",1770,6,"2",-1.66229167133344,5,1,-4.67507742590005
"12391",1771,0,"1",0.582239313475601,10,1,NA
"12392",1771,1,"3",-1.63063279685691,10,1,NA
"12393",1771,2,"2",-1.40234788433973,10,0,NA
"12394",1771,3,"3",0.574311567227779,10,1,NA
"12395",1771,4,"3",-1.59396029936802,10,1,NA
"12396",1771,5,"2",-1.61071980016317,10,1,NA
"12397",1771,6,"3",-1.32495423584477,10,1,-5.47984352924506
"12398",1772,0,"3",0.487056541660152,6,1,NA
"12399",1772,1,"3",-1.53734579863218,6,1,NA
"12400",1772,2,"3",-1.64365867313754,6,1,NA
"12401",1772,3,"3",-1.36218059079079,6,0,NA
"12402",1772,4,"2",0.604776873567088,6,1,NA
"12403",1772,5,"2",-1.29107579016821,6,1,NA
"12404",1772,6,"1",-1.41759138477569,6,1,-3.79400208499262
"12405",1773,0,"3",0.639519896443608,6,1,NA
"12406",1773,1,"3",-1.46296062241408,6,1,NA
"12407",1773,2,"2",-1.53391610706179,6,1,NA
"12408",1773,3,"2",-1.52546029781574,6,1,NA
"12409",1773,4,"2",-1.26578020475202,6,1,NA
"12410",1773,5,"2",-1.77622680249769,6,1,NA
"12411",1773,6,"3",-1.52461409086142,6,1,-5.42459210200971
"12412",1774,0,"2",0.359437308254268,9,1,NA
"12413",1774,1,"3",-1.46036532173272,9,1,NA
"12414",1774,2,"3",-1.59152043527925,9,1,NA
"12415",1774,3,"1",-1.35725829322988,9,1,NA
"12416",1774,4,"2",-1.62189329008719,9,1,NA
"12417",1774,5,"2",-1.71179685737206,9,1,NA
"12418",1774,6,"2",-1.4493983682869,9,1,-4.70972175353408
"12419",1775,0,"1",0.439533917723848,9,0,NA
"12420",1775,1,"1",0.504290538352803,9,0,NA
"12421",1775,2,"3",0.603430551027509,9,1,NA
"12422",1775,3,"3",-1.40957565293868,9,1,NA
"12423",1775,4,"2",-1.249596609845,9,1,NA
"12424",1775,5,"2",-1.46967627888109,9,1,NA
"12425",1775,6,"1",-1.47643100299928,9,1,-3.96776571132636
"12426",1776,0,"3",0.54095109142621,9,1,NA
"12427",1776,1,"3",-1.42482556541881,9,0,NA
"12428",1776,2,"2",0.529573237777949,9,1,NA
"12429",1776,3,"3",-1.47311628530609,9,1,NA
"12430",1776,4,"3",-1.56683909774714,9,1,NA
"12431",1776,5,"3",-1.42882401413659,9,1,NA
"12432",1776,6,"3",-1.44171642417131,9,1,-5.40615277574316
"12433",1777,0,"2",0.580882779660178,7,1,NA
"12434",1777,1,"2",-1.47864358940937,7,1,NA
"12435",1777,2,"1",-1.30384641833604,7,1,NA
"12436",1777,3,"3",-1.31087542285541,7,1,NA
"12437",1777,4,"3",-1.28402001865262,7,1,NA
"12438",1777,5,"2",-1.43138553940623,7,1,NA
"12439",1777,6,"3",-1.46113816729114,7,1,-5.28008059599308
"12440",1778,0,"2",0.454825129933016,9,1,NA
"12441",1778,1,"2",-1.34184449333087,9,1,NA
"12442",1778,2,"2",-1.30919538379488,9,1,NA
"12443",1778,3,"3",-1.37513157560504,9,1,NA
"12444",1778,4,"3",-1.49107376868984,9,1,NA
"12445",1778,5,"2",-1.38473915492802,9,1,NA
"12446",1778,6,"3",-1.83157416058637,9,1,-5.3605946063336
"12447",1779,0,"3",0.348717755195877,6,1,NA
"12448",1779,1,"3",-1.60016112397081,6,1,NA
"12449",1779,2,"2",-1.40404370203438,6,1,NA
"12450",1779,3,"2",-1.42482012051609,6,0,NA
"12451",1779,4,"1",0.4426240143708,6,1,NA
"12452",1779,5,"3",-1.4447869830604,6,1,NA
"12453",1779,6,"2",-1.44743483267715,6,1,-4.62795254296395
"12454",1780,0,"1",0.517246724098058,9,0,NA
"12455",1780,1,"3",0.480919604972373,9,0,NA
"12456",1780,2,"3",0.768176550132677,9,1,NA
"12457",1780,3,"3",-1.48541921157721,9,1,NA
"12458",1780,4,"2",-1.56147110826927,9,1,NA
"12459",1780,5,"2",-1.62858946396087,9,1,NA
"12460",1780,6,"2",-1.47779283193292,9,1,-4.8017626804366
"12461",1781,0,"1",0.556214066694227,9,0,NA
"12462",1781,1,"3",0.507984599912252,9,1,NA
"12463",1781,2,"2",-1.47262288774537,9,1,NA
"12464",1781,3,"2",-1.65229235198457,9,0,NA
"12465",1781,4,"3",0.554927171581618,9,1,NA
"12466",1781,5,"1",-1.68115821175536,9,0,NA
"12467",1781,6,"3",0.324179682615038,9,1,-5.53932729146605
"12468",1782,0,"3",0.426963772088694,9,1,NA
"12469",1782,1,"3",-1.53475699107778,9,0,NA
"12470",1782,2,"2",0.562394534899645,9,1,NA
"12471",1782,3,"2",-1.47102752622689,9,1,NA
"12472",1782,4,"2",-1.45280157593161,9,1,NA
"12473",1782,5,"3",-1.56316822995066,9,0,NA
"12474",1782,6,"3",0.439074755949974,9,1,-5.44180210679724
"12475",1783,0,"3",0.565810667840971,5,1,NA
"12476",1783,1,"2",-1.58067493505064,5,1,NA
"12477",1783,2,"3",-1.4436784461643,5,1,NA
"12478",1783,3,"3",-1.42860645616419,5,1,NA
"12479",1783,4,"2",-1.51546433014305,5,0,NA
"12480",1783,5,"1",0.35984099166745,5,1,NA
"12481",1783,6,"3",-1.47429894645302,5,1,-5.22033233299881
"12482",1784,0,"1",0.679105632196881,8,0,NA
"12483",1784,1,"3",0.314935487986726,8,1,NA
"12484",1784,2,"2",-1.5238395631234,8,1,NA
"12485",1784,3,"2",-1.52353286971699,8,1,NA
"12486",1784,4,"3",-1.58114730763675,8,0,NA
"12487",1784,5,"2",0.425708678964328,8,1,NA
"12488",1784,6,"3",-1.59166980138263,8,0,-3.42608907784067
"12489",1785,0,"3",0.438576713442366,5,1,NA
"12490",1785,1,"3",-1.47947233313089,5,1,NA
"12491",1785,2,"2",-1.56379354201192,5,1,NA
"12492",1785,3,"3",-1.56381864835733,5,1,NA
"12493",1785,4,"2",-1.52403429068728,5,1,NA
"12494",1785,5,"2",-1.4910065961644,5,0,NA
"12495",1785,6,"2",0.409467548282055,5,1,-4.58088472483656
"12496",1786,0,"3",0.379174678981262,5,1,NA
"12497",1786,1,"3",-1.44341745463624,5,1,NA
"12498",1786,2,"2",-1.57676507948424,5,1,NA
"12499",1786,3,"2",-1.38341788819488,5,1,NA
"12500",1786,4,"3",-1.48459881334534,5,0,NA
"12501",1786,5,"2",0.491358426780142,5,1,NA
"12502",1786,6,"3",-1.38824987373809,5,1,-5.31123249216465
"12503",1787,0,"3",0.606682400126961,5,1,NA
"12504",1787,1,"3",-1.51689579936731,5,1,NA
"12505",1787,2,"2",-1.45700156020003,5,1,NA
"12506",1787,3,"2",-1.61267236255039,5,1,NA
"12507",1787,4,"3",-1.50000704347841,5,1,NA
"12508",1787,5,"3",-1.47581916001978,5,1,NA
"12509",1787,6,"2",-1.70071135873989,5,1,-4.73491942090319
"12510",1788,0,"1",0.536984632468732,9,1,NA
"12511",1788,1,"3",-1.52405693812921,9,1,NA
"12512",1788,2,"1",-1.25955738169788,9,0,NA
"12513",1788,3,"1",0.589225881202137,9,1,NA
"12514",1788,4,"2",-1.7585019308105,9,1,NA
"12515",1788,5,"3",-1.30295070122949,9,1,NA
"12516",1788,6,"2",-1.56738289248702,9,0,-2.67108371225828
"12517",1789,0,"3",0.443421393963763,10,1,NA
"12518",1789,1,"3",-1.49631278586305,10,1,NA
"12519",1789,2,"2",-1.37272277303926,10,1,NA
"12520",1789,3,"3",-1.52105923674508,10,1,NA
"12521",1789,4,"2",-1.6978839207721,10,1,NA
"12522",1789,5,"2",-1.45801788556114,10,1,NA
"12523",1789,6,"2",-1.40351937874901,10,1,-4.62500065665771
"12524",1790,0,"2",0.41317516783658,10,1,NA
"12525",1790,1,"1",-1.63889355153442,10,0,NA
"12526",1790,2,"2",0.559100892036206,10,1,NA
"12527",1790,3,"3",-1.35557177951207,10,1,NA
"12528",1790,4,"2",-1.46228745628889,10,1,NA
"12529",1790,5,"1",-1.43784041220731,10,0,NA
"12530",1790,6,"2",0.561660593795806,10,1,-4.55678479948038
"12531",1791,0,"2",0.478734264446856,8,1,NA
"12532",1791,1,"2",-1.55220754087337,8,1,NA
"12533",1791,2,"1",-1.63320781016564,8,1,NA
"12534",1791,3,"3",-1.5691908104378,8,1,NA
"12535",1791,4,"2",-1.5691283516943,8,1,NA
"12536",1791,5,"1",-1.62599399650948,8,0,NA
"12537",1791,6,"1",0.522342743695277,8,1,-3.61174627761431
"12538",1792,0,"1",0.409061474868489,9,1,NA
"12539",1792,1,"3",-1.572174840017,9,1,NA
"12540",1792,2,"2",-1.41127017838665,9,1,NA
"12541",1792,3,"3",-1.42816058080932,9,1,NA
"12542",1792,4,"2",-1.40219258167655,9,1,NA
"12543",1792,5,"3",-1.36958550130565,9,1,NA
"12544",1792,6,"3",-1.5336943152594,9,1,-5.40992275333699
"12545",1793,0,"1",0.639131991952539,10,1,NA
"12546",1793,1,"3",-1.51708265707361,10,1,NA
"12547",1793,2,"2",-1.52033068669277,10,1,NA
"12548",1793,3,"1",-1.67687606092147,10,1,NA
"12549",1793,4,"1",-1.45124695300332,10,0,NA
"12550",1793,5,"3",0.561317950989299,10,0,NA
"12551",1793,6,"1",0.344320947468346,10,0,-1.8864360990211
"12552",1794,0,"2",0.521926626223118,5,0,NA
"12553",1794,1,"1",0.612800916996907,5,1,NA
"12554",1794,2,"3",-1.29757270801407,5,0,NA
"12555",1794,3,"1",0.508489604291233,5,0,NA
"12556",1794,4,"1",0.54357232912448,5,1,NA
"12557",1794,5,"3",-1.57130393582903,5,1,NA
"12558",1794,6,"2",-1.48641413134456,5,1,-4.5999710066053
"12559",1795,0,"3",0.468817712005649,7,1,NA
"12560",1795,1,"2",-1.30310277763159,7,1,NA
"12561",1795,2,"2",-1.48774904253858,7,1,NA
"12562",1795,3,"1",-1.5593821228825,7,1,NA
"12563",1795,4,"2",-1.51035160094997,7,1,NA
"12564",1795,5,"3",-1.50743913910268,7,1,NA
"12565",1795,6,"3",-1.45858991950394,7,1,-5.35513436826998
"12566",1796,0,"1",0.403798227183143,8,1,NA
"12567",1796,1,"3",-1.67222967781383,8,1,NA
"12568",1796,2,"2",-1.40142870835216,8,1,NA
"12569",1796,3,"2",-1.52028086433818,8,1,NA
"12570",1796,4,"2",-1.37265150597923,8,1,NA
"12571",1796,5,"2",-1.73357095620051,8,1,NA
"12572",1796,6,"3",-1.55356629065992,8,1,-5.27831377995998
"12573",1797,0,"3",0.42817645625492,5,1,NA
"12574",1797,1,"3",-1.47657127836297,5,1,NA
"12575",1797,2,"2",-1.45805509196689,5,1,NA
"12576",1797,3,"3",-1.2725728065171,5,1,NA
"12577",1797,4,"3",-1.55868857039346,5,0,NA
"12578",1797,5,"1",0.58073221022622,5,1,NA
"12579",1797,6,"3",-1.64494416921274,5,1,-5.28085369541256
"12580",1798,0,"1",0.548615875205397,6,0,NA
"12581",1798,1,"2",0.339781095512147,6,1,NA
"12582",1798,2,"1",-1.63854221057828,6,1,NA
"12583",1798,3,"2",-1.48284175416944,6,1,NA
"12584",1798,4,"3",-1.4717163015285,6,1,NA
"12585",1798,5,"3",-1.61120467981386,6,1,NA
"12586",1798,6,"3",-1.34167820716224,6,1,-5.3701631430401
"12587",1799,0,"3",0.336117042374359,10,1,NA
"12588",1799,1,"3",-1.54042291514849,10,1,NA
"12589",1799,2,"2",-1.47401935890623,10,0,NA
"12590",1799,3,"1",0.431164510000585,10,1,NA
"12591",1799,4,"3",-1.52181257957601,10,1,NA
"12592",1799,5,"2",-1.48998141036934,10,1,NA
"12593",1799,6,"3",-1.60567868796084,10,1,-5.23818455104305
"12594",1800,0,"2",0.372810111232305,5,1,NA
"12595",1800,1,"2",-1.54321298521069,5,1,NA
"12596",1800,2,"2",-1.46423897555109,5,1,NA
"12597",1800,3,"2",-1.47238989923607,5,1,NA
"12598",1800,4,"2",-1.50138801437379,5,0,NA
"12599",1800,5,"1",0.440505699358302,5,1,NA
"12600",1800,6,"3",-1.48861255187715,5,1,-5.24742123226355
"12601",1801,0,"1",0.721485249214449,7,0,NA
"12602",1801,1,"1",0.386192573797174,7,1,NA
"12603",1801,2,"2",-1.53885823524006,7,1,NA
"12604",1801,3,"3",-1.54471841112678,7,1,NA
"12605",1801,4,"2",-1.40852736277168,7,1,NA
"12606",1801,5,"2",-1.57656105194614,7,0,NA
"12607",1801,6,"3",0.559853575212371,7,1,-5.21204684516827
"12608",1802,0,"1",0.506660143104802,9,1,NA
"12609",1802,1,"3",-1.48033449438072,9,0,NA
"12610",1802,2,"2",0.57176203958302,9,1,NA
"12611",1802,3,"3",-1.5745983878329,9,1,NA
"12612",1802,4,"3",-1.354369851548,9,1,NA
"12613",1802,5,"3",-1.52294860862544,9,1,NA
"12614",1802,6,"2",-1.46164653105919,9,1,-4.63873350483911
"12615",1803,0,"1",0.379689501861116,6,1,NA
"12616",1803,1,"2",-1.54357362299656,6,1,NA
"12617",1803,2,"3",-1.60773079795777,6,0,NA
"12618",1803,3,"3",0.520013427385717,6,0,NA
"12619",1803,4,"3",0.450405582406595,6,0,NA
"12620",1803,5,"2",0.505490218620845,6,1,NA
"12621",1803,6,"3",-1.52097044933772,6,1,-5.2651869542731
"12622",1804,0,"2",0.596534415989018,5,1,NA
"12623",1804,1,"2",-1.53139299087764,5,1,NA
"12624",1804,2,"2",-1.52407586162562,5,1,NA
"12625",1804,3,"2",-1.44418473708613,5,1,NA
"12626",1804,4,"2",-1.60931102780543,5,1,NA
"12627",1804,5,"3",-1.55800359120674,5,1,NA
"12628",1804,6,"2",-1.51703572141189,5,0,-2.65264967024557
"12629",1805,0,"1",0.555451215819465,7,1,NA
"12630",1805,1,"2",-1.49778781733495,7,1,NA
"12631",1805,2,"2",-1.38943811413959,7,1,NA
"12632",1805,3,"2",-1.59882047128644,7,1,NA
"12633",1805,4,"3",-1.44478927583252,7,1,NA
"12634",1805,5,"1",-1.53457970147333,7,1,NA
"12635",1805,6,"2",-1.54869842634204,7,1,-4.40602779339484
"12636",1806,0,"2",0.586017046903608,10,1,NA
"12637",1806,1,"1",-1.44061633432464,10,0,NA
"12638",1806,2,"2",0.622722604013343,10,1,NA
"12639",1806,3,"3",-1.33472607825666,10,1,NA
"12640",1806,4,"2",-1.58338018331483,10,1,NA
"12641",1806,5,"2",-1.41273426857676,10,1,NA
"12642",1806,6,"3",-1.57124882028367,10,0,-3.45524092030925
"12643",1807,0,"3",0.460486853876131,5,1,NA
"12644",1807,1,"2",-1.50775129311481,5,1,NA
"12645",1807,2,"2",-1.57936214029926,5,1,NA
"12646",1807,3,"2",-1.5923787830582,5,1,NA
"12647",1807,4,"2",-1.46357117746485,5,0,NA
"12648",1807,5,"1",0.572923533113882,5,1,NA
"12649",1807,6,"3",-1.45347140505758,5,1,-5.3847821275133
"12650",1808,0,"2",0.452453163479006,10,1,NA
"12651",1808,1,"2",-1.48436571462664,10,1,NA
"12652",1808,2,"2",-1.5231516598335,10,1,NA
"12653",1808,3,"3",-1.58205318293065,10,1,NA
"12654",1808,4,"2",-1.52508682038367,10,1,NA
"12655",1808,5,"2",-1.53553173988755,10,1,NA
"12656",1808,6,"3",-1.61715129021477,10,1,-5.31476590277416
"12657",1809,0,"1",0.592462211391294,5,1,NA
"12658",1809,1,"3",-1.59064821677842,5,1,NA
"12659",1809,2,"2",-1.59698350451254,5,0,NA
"12660",1809,3,"2",0.649702525036595,5,1,NA
"12661",1809,4,"2",-1.57494924359992,5,0,NA
"12662",1809,5,"3",0.512518954779795,5,1,NA
"12663",1809,6,"3",-1.39389080346743,5,1,-5.35149063733344
"12664",1810,0,"3",0.442979628984465,5,1,NA
"12665",1810,1,"1",-1.35379560690126,5,1,NA
"12666",1810,2,"3",-1.43002160328884,5,1,NA
"12667",1810,3,"1",-1.618498017285,5,1,NA
"12668",1810,4,"3",-1.58586426877213,5,1,NA
"12669",1810,5,"2",-1.65334284349155,5,1,NA
"12670",1810,6,"1",-1.58649809257758,5,0,-1.89369037071042
"12671",1811,0,"1",0.337261164203824,5,0,NA
"12672",1811,1,"1",0.440881890690961,5,1,NA
"12673",1811,2,"3",-1.50597891421951,5,0,NA
"12674",1811,3,"1",0.345132698774594,5,1,NA
"12675",1811,4,"3",-1.39666970928575,5,1,NA
"12676",1811,5,"2",-1.42851341797431,5,1,NA
"12677",1811,6,"2",-1.44721040249841,5,1,-4.71944018081661
"12678",1812,0,"3",0.428286599212379,8,1,NA
"12679",1812,1,"3",-1.42722942873501,8,1,NA
"12680",1812,2,"3",-1.60946300209333,8,0,NA
"12681",1812,3,"2",0.592998557275671,8,0,NA
"12682",1812,4,"1",0.363105909776983,8,1,NA
"12683",1812,5,"2",-1.55291940987486,8,1,NA
"12684",1812,6,"1",-1.4530402752583,8,1,-3.8165844395202
"12685",1813,0,"2",0.417075946813137,6,1,NA
"12686",1813,1,"3",-1.57876133709223,6,0,NA
"12687",1813,2,"1",0.4491140939019,6,1,NA
"12688",1813,3,"3",-1.64993217624984,6,1,NA
"12689",1813,4,"1",-1.6507651772941,6,1,NA
"12690",1813,5,"3",-1.37114770898965,6,1,NA
"12691",1813,6,"1",-1.52654147156297,6,1,-3.69926564635377
"12692",1814,0,"1",0.530692837919656,8,1,NA
"12693",1814,1,"1",-1.52623942990046,8,0,NA
"12694",1814,2,"2",0.450666539484987,8,1,NA
"12695",1814,3,"3",-1.6796277776883,8,1,NA
"12696",1814,4,"2",-1.41692339664147,8,1,NA
"12697",1814,5,"3",-1.64097840776901,8,0,NA
"12698",1814,6,"2",0.299475810797738,8,1,-4.69498541848682
"12699",1815,0,"1",0.508167296835945,10,1,NA
"12700",1815,1,"3",-1.5040370530484,10,1,NA
"12701",1815,2,"3",-1.27572133750697,10,1,NA
"12702",1815,3,"3",-1.4192256633248,10,1,NA
"12703",1815,4,"3",-1.46368878828412,10,1,NA
"12704",1815,5,"1",-1.40306419435772,10,0,NA
"12705",1815,6,"3",0.48060336525034,10,1,-5.47195638915791
"12706",1816,0,"1",0.595990928662111,6,1,NA
"12707",1816,1,"2",-1.47519535927153,6,0,NA
"12708",1816,2,"1",0.628592503699105,6,1,NA
"12709",1816,3,"3",-1.45166336086428,6,1,NA
"12710",1816,4,"1",-1.50892711717865,6,1,NA
"12711",1816,5,"2",-1.34723697887689,6,1,NA
"12712",1816,6,"2",-1.40402211096363,6,1,-4.67565021815924
"12713",1817,0,"2",0.694262173666614,6,1,NA
"12714",1817,1,"3",-1.74207333460151,6,1,NA
"12715",1817,2,"2",-1.65452935835119,6,1,NA
"12716",1817,3,"3",-1.39809711570041,6,1,NA
"12717",1817,4,"2",-1.40536454935753,6,1,NA
"12718",1817,5,"2",-1.54679617802606,6,1,NA
"12719",1817,6,"2",-1.27374016722295,6,1,-4.5594750360979
"12720",1818,0,"2",0.37576536870093,7,1,NA
"12721",1818,1,"2",-1.60826531561381,7,1,NA
"12722",1818,2,"2",-1.6563900301669,7,0,NA
"12723",1818,3,"2",0.464274318106456,7,0,NA
"12724",1818,4,"3",0.465948460764784,7,0,NA
"12725",1818,5,"3",0.522475387019378,7,1,NA
"12726",1818,6,"2",-1.6381655156784,7,1,-4.60123255634554
"12727",1819,0,"2",0.49088590806631,6,1,NA
"12728",1819,1,"3",-1.51200687650191,6,1,NA
"12729",1819,2,"2",-1.55376872797609,6,1,NA
"12730",1819,3,"2",-1.59499374389289,6,0,NA
"12731",1819,4,"1",0.474423802230732,6,0,NA
"12732",1819,5,"1",0.394491739339629,6,1,NA
"12733",1819,6,"1",-1.47522010196208,6,0,-1.71509226740157
"12734",1820,0,"1",0.650152885913477,10,1,NA
"12735",1820,1,"3",-1.60229386249893,10,1,NA
"12736",1820,2,"2",-1.47445170101952,10,1,NA
"12737",1820,3,"3",-1.45582573289701,10,0,NA
"12738",1820,4,"2",0.435182707908491,10,1,NA
"12739",1820,5,"1",-1.62480449684924,10,1,NA
"12740",1820,6,"1",-1.34068791640361,10,1,-3.77268977912136
"12741",1821,0,"2",0.337536140775463,5,1,NA
"12742",1821,1,"2",-1.68733414568511,5,1,NA
"12743",1821,2,"2",-1.53510907401114,5,1,NA
"12744",1821,3,"1",-1.3681399410359,5,0,NA
"12745",1821,4,"2",0.430543981787365,5,1,NA
"12746",1821,5,"2",-1.55104431997006,5,1,NA
"12747",1821,6,"2",-1.36045083009865,5,0,-2.60486153368263
"12748",1822,0,"1",0.451690711180965,7,1,NA
"12749",1822,1,"1",-1.63061328074221,7,1,NA
"12750",1822,2,"2",-1.45561657749811,7,1,NA
"12751",1822,3,"2",-1.5566081150014,7,1,NA
"12752",1822,4,"2",-1.61770064282121,7,1,NA
"12753",1822,5,"2",-1.55213862763835,7,1,NA
"12754",1822,6,"2",-1.48506696213045,7,1,-4.63989649148744
"12755",1823,0,"3",0.36056667555348,10,1,NA
"12756",1823,1,"3",-1.54019263930451,10,1,NA
"12757",1823,2,"2",-1.66730670216765,10,0,NA
"12758",1823,3,"2",0.416781804242059,10,1,NA
"12759",1823,4,"1",-1.40063155305177,10,0,NA
"12760",1823,5,"3",0.550263252582321,10,1,NA
"12761",1823,6,"3",-1.5716565032617,10,1,-5.47102069513299
"12762",1824,0,"2",0.442083783339617,7,1,NA
"12763",1824,1,"3",-1.57935227441332,7,1,NA
"12764",1824,2,"2",-1.37176000436314,7,0,NA
"12765",1824,3,"1",0.62223278367615,7,1,NA
"12766",1824,4,"1",-1.44799744463444,7,0,NA
"12767",1824,5,"1",0.63757283396448,7,1,NA
"12768",1824,6,"2",-1.6412102047603,7,0,-2.57902209376823
"12769",1825,0,"3",0.477176597555782,10,1,NA
"12770",1825,1,"2",-1.57459222265709,10,0,NA
"12771",1825,2,"3",0.435236002072311,10,1,NA
"12772",1825,3,"3",-1.46926316525382,10,1,NA
"12773",1825,4,"3",-1.43647116890354,10,0,NA
"12774",1825,5,"1",0.420576570590444,10,1,NA
"12775",1825,6,"2",-1.37261127281546,10,1,-4.91490830594225
"12776",1826,0,"2",0.500152181161034,8,1,NA
"12777",1826,1,"2",-1.64986151381178,8,1,NA
"12778",1826,2,"2",-1.56356090956837,8,1,NA
"12779",1826,3,"3",-1.59914327946666,8,1,NA
"12780",1826,4,"3",-1.37720966422858,8,1,NA
"12781",1826,5,"1",-1.6551761434944,8,1,NA
"12782",1826,6,"3",-1.40993022606065,8,1,-5.26048641367792
"12783",1827,0,"2",0.461043525072036,6,0,NA
"12784",1827,1,"1",0.469367674658445,6,0,NA
"12785",1827,2,"1",0.368158555434817,6,1,NA
"12786",1827,3,"2",-1.45285067912814,6,0,NA
"12787",1827,4,"1",0.395469303468856,6,1,NA
"12788",1827,5,"1",-1.46405570622207,6,1,NA
"12789",1827,6,"2",-1.50478784583265,6,1,-4.67380302241782
"12790",1828,0,"1",0.604415125770938,9,1,NA
"12791",1828,1,"1",-1.44618264853677,9,0,NA
"12792",1828,2,"3",0.36655446611901,9,1,NA
"12793",1828,3,"2",-1.56182161908536,9,1,NA
"12794",1828,4,"2",-1.49689965879568,9,1,NA
"12795",1828,5,"2",-1.45102690186675,9,1,NA
"12796",1828,6,"2",-1.55773584051541,9,1,-4.68291094913308
"12797",1829,0,"1",0.499019435763284,8,1,NA
"12798",1829,1,"3",-1.5116525323627,8,1,NA
"12799",1829,2,"2",-1.5319878068433,8,1,NA
"12800",1829,3,"1",-1.55451328365118,8,0,NA
"12801",1829,4,"1",0.407915440653625,8,1,NA
"12802",1829,5,"2",-1.51248745077695,8,1,NA
"12803",1829,6,"3",-1.43488449647562,8,1,-5.27405376561294
"12804",1830,0,"1",0.351812335775074,10,1,NA
"12805",1830,1,"2",-1.48029687588589,10,0,NA
"12806",1830,2,"2",0.551058605173454,10,1,NA
"12807",1830,3,"3",-1.39568379088954,10,1,NA
"12808",1830,4,"3",-1.65646686162264,10,1,NA
"12809",1830,5,"3",-1.45224502943819,10,1,NA
"12810",1830,6,"2",-1.76604166962697,10,1,-4.58152100849914
"12811",1831,0,"3",0.407374964270375,7,1,NA
"12812",1831,1,"3",-1.33465687517754,7,1,NA
"12813",1831,2,"1",-1.37531029284616,7,1,NA
"12814",1831,3,"3",-1.68826987506569,7,1,NA
"12815",1831,4,"3",-1.50149387355338,7,1,NA
"12816",1831,5,"2",-1.48634923355565,7,0,NA
"12817",1831,6,"2",0.44431323033719,7,1,-4.49469084780044
"12818",1832,0,"3",0.322338958804566,6,1,NA
"12819",1832,1,"2",-1.53590362352067,6,1,NA
"12820",1832,2,"2",-1.49818582932397,6,1,NA
"12821",1832,3,"1",-1.74443819368985,6,0,NA
"12822",1832,4,"1",0.599816025027108,6,1,NA
"12823",1832,5,"2",-1.39202963833333,6,1,NA
"12824",1832,6,"2",-1.45525172834344,6,0,-2.79388494994377
"12825",1833,0,"3",0.4853778791834,9,1,NA
"12826",1833,1,"3",-1.51921700095616,9,0,NA
"12827",1833,2,"2",0.371505863599813,9,1,NA
"12828",1833,3,"2",-1.56958972459586,9,1,NA
"12829",1833,4,"2",-1.5447365570693,9,1,NA
"12830",1833,5,"3",-1.36929619889316,9,0,NA
"12831",1833,6,"3",0.408681178024798,9,1,-5.54128730642392
"12832",1834,0,"2",0.405553151953945,5,1,NA
"12833",1834,1,"3",-1.47146462601167,5,1,NA
"12834",1834,2,"3",-1.54537476241616,5,1,NA
"12835",1834,3,"3",-1.46992731352642,5,1,NA
